dialog_id,turn,speaker,text,emotion,cause_turn,cause_span,cause_type,explanation
tr_4915,5,A,"I'm fine, thanks. How is Tony?",happy,"[4, 5]","['And you?', ""I'm fine ,""]","['no-context', 'inter-personal']",
tr_4915,6,B,"He's fine, Thanks. How's Emma?",happy,"[3, 4, 6]","['How are you today?', ""I'm very well ,"", ""He's fine ,""]","['no-context', 'hybrid']",
tr_4915,7,A,"She's very well, too, Helen. Goodbye, Helen. Nice to see you.",happy,"[4, 5, 7, 7]","['And you?', ""I'm fine ,"", ""She's very well ,"", 'Nice to see you.']","['no-context', 'hybrid']",
tr_4915,8,B,"Nice to see you, too, Steven. Goodbye.",happy,"[7, 8]","['Nice to see you.', 'Nice to see you , too ,']","['no-context', 'inter-personal']",
tr_654,1,A,I have an idea for Christmas this year.,neutral,,,,
tr_654,2,B,What is it?,neutral,,,,
tr_654,3,A,Let's not exchange any gifts at all.,happy,[3],"[""Let's not exchange any gifts at all.""]",['no-context'],
tr_654,4,B,You big scrooge!,happy,[3],"[""Let's not exchange any gifts at all.""]",['inter-personal'],
tr_654,5,A,Hear me out. We can pool the money and give it to a family who could really use it!,happy,[5],['We can pool the money and give it to a family who could really use it!'],['no-context'],
tr_654,6,B,But you may have some trouble convincing the kids.,neutral,,,,
tr_654,7,A,"Actual 1y, it was their idea first.",neutral,,,,
tr_654,8,B,Now we know that they realize the real meaning of Christmas.,happy,[5],['We can pool the money and give it to a family who could really use it!'],['inter-personal'],
tr_513,1,A,"Look, daddy is on again. Don't you think he is handsome?",happy,[1],['daddy is on again'],['no-context'],
tr_513,2,B,"To some extent, he is. And what do you think we move to a better place? I can't see him clearly from here.",happy,"[1, 2]","['daddy is on again', 'To some extent , he is.']","['no-context', 'inter-personal']",
tr_513,3,A,"The seats in the middle of this stadium are great, but they're already occupied by somebody else.",happy,"[1, 2]","['daddy is on again', 'To some extent , he is.']",['hybrid'],
tr_513,4,B,"Oh, thank you for pointing that out. By the way, have you been following NBA for this season?",happy,[1],['daddy is on again'],['inter-personal'],
tr_513,5,A,"Of course, tomorrow evening there will be a most exciting game.",neutral,,,,
tr_513,6,B,Who plays who?,neutral,,,,
tr_513,7,A,"Rockets vs Lakers. Yao Ming, my idol, will appear in front of several hundred million of the worldwide audience.",neutral,,,,
tr_513,8,B,It's amazing. And when did he begin to play in the NBA?,neutral,,,,
tr_513,9,A,In 2002. And since then he has attracted more attention than ever.,neutral,,,,
tr_513,10,B,I can't consider you as a little kid any more. I know he is very tall.,neutral,,,,
tr_513,11,A,"Oh, you know something. He is 2. 26 meters tall. But he is also nimble and skillful.",neutral,,,,
tr_513,12,B,I also heard if a player has committed 5 fouls then he must be out of the game.,neutral,,,,
tr_513,13,A,"Yes, what's worse is he can't take any further part in the game.",neutral,,,,
tr_513,14,B,"That's really terrible. Oh, God, we forgot to cheer for Daddy.",neutral,,,,
tr_513,15,A,"Never mind. After all he is not so attractive as Yao Ming, right?",neutral,,,,
tr_513,16,B,You are always so naughty.,neutral,,,,
tr_3580,1,A,"Is that you, Dave? Oh, my gosh! The backstabber who left us to work for the evil WebTracker!",happy,['b'],['b'],['latent'],Speaker is excited to meet a colleague/friend
tr_3580,2,B,"Yeah, yeah, yeah. Hi, Mary. How are you?",happy,['b'],['b'],['latent'],Speaker is excited to meet a colleague/friend
tr_3580,3,A,I'm filthy rich! Haven't you heard about the MicroPower deal?,happy,"['b', 3]","['b', ""I'm filthy rich!""]","['latent', 'no-context']",
tr_3580,4,B,"Yeah, I guess I did. They're going to buy invoking?",happy,['b'],['b'],['latent'],
tr_3580,5,A,That's right. For seventy-five million. So how are you?,happy,"['b', 3, 5]","['b', ""I'm filthy rich!"", 'For seventy-five million.']","['latent', 'no-context', 'self-contagion']",
tr_3580,6,B,I'm getting by OK. I heard MicroPower was going to make Zina president of their new invoking Internet division.,happy,"['b', 6]","['b', ""I'm getting by OK.""]","['latent', 'no-context']",
tr_4974,1,A,What should I get Uncle Teddy?,neutral,,,,
tr_4974,2,B,You could get him a tie.,neutral,,,,
tr_4974,3,A,Are you kidding? That's the stupidest gift one can buy. I don't want to get a tie.,surprise,"[2, 3]","['You could get him a tie.', ""That's the stupidest gift one can buy.""]","['no-context', 'inter-personal']",
tr_4974,4,B,Why not?,neutral,,,,
tr_4974,5,A,Everybody gets men ties for Christmas. It's too boring. Everybody buys either ties or sweaters. I want a more unique gift.,neutral,,,,
tr_4974,6,B,"Well, you can buy him a pet iguana then.",neutral,,,,
tr_4974,7,A,That's a cool idea. At least it would be a surprise. But I'm afraid he wouldn't take care of it.,happy,[6],['you can buy him a pet iguana'],['inter-personal'],
tr_4974,8,B,"He would think you were crazy, Caroline.",neutral,,,,
tr_4974,9,A,"Yes. An iguana is too strange for a gift, and a tie is too normal. So I have to find something halfway between.",neutral,,,,
tr_4974,10,B,How much do you want to spend?,neutral,,,,
tr_4974,11,A,"Well, he was very good to me. He helped me edit my essay for the scholarship contest. So I want to spend at least 75 dollars.",neutral,,,,
tr_4974,12,B,"Alright, I have an idea. You know he carries that conservative-looking briefcase every day.",neutral,,,,
tr_4974,13,A,Yes.,neutral,,,,
tr_4974,14,B,"Well, he isn't a lawyer, so I don't think he needs to have a briefcase like that.",neutral,,,,
tr_4974,15,A,What should he have then?,neutral,,,,
tr_4974,16,B,"I think he would appreciate having a very fine leather bag. But more like a workbag or shoulder bag. You know, not so hard and square like a briefcase.",neutral,,,,
tr_4974,17,A,I think that's a great idea. Men look great with that kind of bag. Where can we buy one?,happy,[16],"['I think he would appreciate having a very fine leather bag. But more like a workbag or shoulder bag. You know , not so hard and square like a briefcase.']",['inter-personal'],
tr_4974,18,B,I don't think this mall has a leather goods store. So we have to go to State Street.,neutral,,,,
tr_4974,19,A,Alright. We can go later then.,neutral,,,,
tr_4974,20,B,"We can buy something for Mom and Dad here, and then go buy Uncle Teddy's gift on State Street.",neutral,,,,
tr_4974,21,A,Good plan. What should we get for Mom though?,happy,[20],"[""We can buy something for Mom and Dad here , and then go buy Uncle Teddy's gift on State Street.""]",['inter-personal'],
tr_4974,22,B,She said she wants one of those automatic foot massagers. I think they sell them at Sears.,neutral,,,,
tr_4974,23,A,Alright. We can go check at Sears and see if they have them. And what about Dad?,neutral,,,,
tr_4974,24,B,How about the iguana?,neutral,,,,
tr_4974,25,A,I think it would be a great joke. But I know we'd have to take the iguana back. And the pet store might not let us. So why don't we get him something else? Some clothes maybe.,neutral,,,,
tr_4974,26,B,A tie?,neutral,,,,
tr_4974,27,A,"Oh, shut up about ties! Forget about ties, why not?",angry,[26],['A tie?'],['inter-personal'],
tr_4974,28,B,I was just kidding.,neutral,,,,
tr_5766,1,A,I decided to give it a go!,happy,"['b', 1]","['b', 'I decided to give it a go!']","['latent', 'no-context']",
tr_5766,2,B,Good for you. What items did you bid on?,happy,"['b', 1, 2]","['b', 'I decided to give it a go!', 'Good for you.']","['latent', 'no-context', 'inter-personal']",
tr_5766,3,A,A DENY shirt and one of Serena Williams'used tennis rackets!,happy,"[2, 3]","['bid on', ""A DENY shirt and one of Serena Williams'used tennis rackets!""]","['no-context', 'inter-personal']",
tr_5766,4,B,Your idol! Wow! You're even better at finding stuff than me!,happy,"[3, 4]","[""A DENY shirt and one of Serena Williams'used tennis rackets!"", ""You're even better at finding stuff than me!""]","['no-context', 'inter-personal']",
tr_5766,5,A,Yep. I placed a bid for the shirt. The minimum was ten so I bet fifty!,happy,"[2, 3, 4, 5]","['bid on', ""A DENY shirt and one of Serena Williams'used tennis rackets!"", ""You're even better at finding stuff than me!"", 'I placed a bid for the shirt. The minimum was ten so I bet fifty!']","['no-context', 'hybrid']",
tr_5766,6,B,That's not how this game works.,neutral,,,,
tr_5766,7,A,"Well, there was a sign that said "" Buy now for seventy. """,neutral,,,,
tr_5766,8,B,How many bids had been placed before you?,neutral,,,,
tr_4181,1,A,I hear you are moving to Dalian.,happy,['b'],['b'],['latent'],The actual cause is latent.
tr_4181,2,B,Yes. I found a very good job down here.,happy,[2],['I found a very good job down here.'],['no-context'],
tr_4181,3,A,"Well, we'll certainly miss you here.",happy,[2],['I found a very good job down here.'],['inter-personal'],
tr_4181,4,B,"I am going to miss you, too.",happy,"[2, 3]","['I found a very good job down here.', ""we'll certainly miss you here.""]",['hybrid'],
tr_4181,5,A,Let's keep in touch.,happy,[4],['I am going to miss you'],['inter-personal'],
tr_4181,6,B,OK. I will write to you as soon as I get there.,happy,"[2, 5]","['I found a very good job down here.', ""Let's keep in touch.""]",['hybrid'],
tr_2813,1,A,I think your speech was excellent.,happy,[1],['your speech was excellent.'],['no-context'],
tr_2813,2,B,Was it?,neutral,,,,
tr_2813,3,A,Sure it was.,happy,[1],['your speech was excellent.'],['self-contagion'],
tr_2813,4,B,"Thank you. It was really a challenge to speak before such a large audience, you know.",happy,"[1, 3]","['your speech was excellent.', 'Sure it was.']",['inter-personal'],
tr_2813,5,A,But you did it and did it well!,happy,"[1, 5]","['your speech was excellent.', 'you did it and did it well!']","['no-context', 'self-contagion']",
tr_1566,1,A,"Oh, my God! I've been cheated!",angry,[1],"[""I've been cheated!""]",['no-context'],
tr_1566,2,B,What? What did you buy?,neutral,,,,
tr_1566,3,A,It's a brick! I can't believe how stupid I was. Damn it!,angry,"[1, 3]","[""I've been cheated!"", ""It's a brick!""]","['no-context', 'self-contagion']",
tr_1566,4,B,What is it? Why did you buy a brick?,neutral,,,,
tr_1566,5,A,"There was a guy on the sidewalk. He had three new boxes, Panasonic video camera boxes. He said he had to get rid of them quick.",neutral,,,,
tr_1566,6,B,And?,neutral,,,,
tr_1566,7,A,So he said he'd sell me one for twenty dollars. A four-hundred-dollar camera for twenty bucks.,neutral,,,,
tr_1566,8,B,And it's a brick?,neutral,,,,
tr_1566,9,A,Yes.,neutral,,,,
tr_1566,10,B,I can't believe how stupid you are. Why didn't you open the box?,surprise,[10],"[""Why didn't you open the box?""]",['no-context'],
tr_1566,11,A,"I wanted to. But he said, no, the box is still in its plastic wrap from the store. If it's opened, other people won't believe it's new.",neutral,,,,
tr_1566,12,B,So he had the boxes wrapped in plastic.,neutral,,,,
tr_1566,13,A,"Yes, it was the kind of perfect plastic wrap that comes with new products. Look, it even had a bar-code price sticker on it! It looked brand new.",neutral,,,,
tr_1566,14,B,But why would a guy be selling new video cameras for twenty dollars?,surprise,[14],['why would a guy be selling new video cameras for twenty dollars?'],['no-context'],
tr_1566,15,A,He said he had to get rid of them. They were stolen.,neutral,,,,
tr_1566,16,B,"Aha! Now I understand. You were trying to buy stolen goods on the sidewalk. So, what I think is, you deserve to get cheated!",neutral,,,,
tr_1566,17,A,"C'mon, don't blame me! I thought it was a new camera. We could use it. We were even thinking about buying a camera. I don't understand how he could have such a perfect-looking box.",neutral,,,,
tr_1566,18,B,That's no problem. He just has a friend who works in a shop that can do plastic wrap. That's easy. And probably it's the same shop he got the boxes from. Maybe his friend works in an electronics store. They sell video cameras there. Probably they had a couple video camera boxes lying around. So they get the idea of wrapping bricks to sell to fools like you. Twenty dollars a brick. That's a good profit if they can sell enough bricks.,neutral,,,,
tr_1566,19,A,"You're right, Sarah. I was a fool. I can't believe it. How could I fall for such a trick?",neutral,,,,
tr_1975,1,A,"Wow, the view from the peak is so grand!",happy,[1],"['Wow , the view from the peak is so grand!']",['no-context'],
tr_1975,2,B,"Look, most of the maple leaves have turned red.",happy,"[1, 2]","['Wow , the view from the peak is so grand!', 'most of the maple leaves have turned red.']","['no-context', 'inter-personal']",
tr_1975,3,A,Did you ever see this kind of beautiful scene?,neutral,,,,
tr_1975,4,B,"Of course, my father used to take me to Kiang Shan or somewhere like that as a child.",neutral,,,,
tr_1975,5,A,But my father did not. He didn't have much time.,neutral,,,,
tr_1975,6,B,"Honey, I'm sorry. I promise you, this summer vacation, I will take you to Huang-Shan Mountains. It is more beautiful and magnificent.",happy,[6],"['I promise you , this summer vacation , I will take you to Huang-Shan Mountains. It is more beautiful and magnificent.']",['no-context'],
tr_1975,7,A,Really? It's a deal. Have you ever been there?,surprise,[6],"['I promise you , this summer vacation , I will take you to Huang-Shan Mountains. It is more beautiful and magnificent.']",['inter-personal'],
